,APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lat,lon
5671,6022006001,04/06/2016,Multi-Family,"160 E 76TH PL LOS ANGELES, CA 90003 (33.970461, -118.271775)",LOS ANGELES,CA,90003,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.271822,33.970359
5672,5223026001,01/06/2016,Single Family,"1934 N HEIDLEMAN ROAD LOS ANGELES, CA 90032 (34.065122, -118.174834)",LOS ANGELES,CA,90032,14,SETERUS INC,Preservation Compliance,866-570-5277,"SO CAL INSPECTORS, INC",SUZANNE PHILLIPS,1902   Wright PL 200 carlsbad CA 92008,760-591-9244,-118.174725,34.065098
5673,5407019002,06/29/2016,Single Family,"704 N GRAND AVE LOS ANGELES, CA 90012 (34.062765, -118.243361)",LOS ANGELES,CA,90012,1,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.243246,34.062758
5674,2004017019,01/06/2016,Single Family,"22430 W MICHALE ST LOS ANGELES, CA 91304 (34.225773, -118.615452)",LOS ANGELES,CA,91304,12,SchoolsFirst FCU,Catherine Cruz,714-258-4000,,,,,-118.608266,34.226373
5675,7458016027,04/04/2016,Single Family,"1150 W 13TH ST 1-18 SAN PEDRO, CA 90731 (33.732468, -118.302453)",SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.302569,33.732566
5676,2315003009,06/01/2016,Single Family,"7717 N KLUMP AVE LOS ANGELES, CA 91352 (34.210826, -118.375772)",LOS ANGELES,CA,91352,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.375901,34.210774
5677,5569018001,06/24/2016,Single Family,"2001 N NICHOLS CANYON ROAD LOS ANGELES, CA 90046 (34.107424, -118.360527)",LOS ANGELES,CA,90046,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.359482,34.119944
5678,2216033014,05/24/2016,Single Family,"13822 W WYANDOTTE ST LOS ANGELES, CA 91405 (34.203013, -118.4344)",LOS ANGELES,CA,91405,2,Nationstar Mortgage LLC,Paula Acosta,800-468-1743,"AFAS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999   MARSHALL BLVD  SAN BERNARDINO CA 92405,909-289-1453,-118.434508,34.202899
5679,2027040032,05/27/2016,Single Family,"23910 W STAGG ST LOS ANGELES, CA 93063 ",LOS ANGELES,CA,93063,12,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.698572,34.30355
5680,6073017001,01/07/2016,Single Family,"160 E 111TH ST LOS ANGELES, CA 90061 (33.9348, -118.271676)",LOS ANGELES,CA,90061,8,Solutionstar Field Services,Paula Acosta,888-456-0714,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405,877-339-8202,-118.271616,33.934698
5681,4295007036,05/24/2016,Single Family,"150 E UNION JACK MALL LOS ANGELES, CA 90292 (33.969334, -118.45475)",LOS ANGELES,CA,90292,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.45475,33.969183
5682,2637031005,06/16/2016,Single Family,"8529 N MATILIJA AVE LOS ANGELES, CA 91402 (34.225622, -118.435226)",LOS ANGELES,CA,91402,6,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,-118.435326,34.225498
5683,6074007036,05/06/2016,Multi-Family,"10521 S MAIN ST LOS ANGELES, CA 90003 (33.940396, -118.273872)",LOS ANGELES,CA,90003,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.274079,33.940373
5684,5136010007,06/07/2016,Single Family,"1032 S BONNIE BRAE ST LOS ANGELES, CA 90006 (34.049927, -118.278133)",LOS ANGELES,CA,90006,1,Nationstar Mortgage,Dawn Campos,888-456-0714,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405,877-339-8202,-118.278042,34.049841
5685,2722007008,06/06/2016,Single Family,"10465 N WILLOWBRAE AVE LOS ANGELES, CA 91311 (34.260796, -118.598932)",LOS ANGELES,CA,91311,12,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,-118.599129,34.260754
5686,2673003072,04/06/2016,Single Family,"16114 W NAPA ST LOS ANGELES, CA 91343 (34.226558, -118.483451)",LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.48338,34.226453
5687,2568003016,06/02/2016,Single Family,"10035 N MARCUS AVE LOS ANGELES, CA 91042 (34.250942, -118.281805)",LOS ANGELES,CA,91042,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.281886,34.250909
5688,2780026016,06/27/2016,Single Family,"8461 N LIMERICK AVE LOS ANGELES, CA 91306 (34.223743, -118.58314)",LOS ANGELES,CA,91306,3,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.583255,34.223826
5689,2544021007,01/13/2016,Single Family,"10241 W LA TUNA CANYON ROAD LOS ANGELES, CA 91352 (34.234091, -118.354535)",LOS ANGELES,CA,91352,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.354061,34.234214
5690,6075017026,04/22/2016,Single Family,"651 W 111TH ST LOS ANGELES, CA 90044 (33.934731, -118.286584)",LOS ANGELES,CA,90044,8,PennyMac,Brittni Ferrante,800-468-1743,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606,714-559-7835,-118.290312,33.934719
5691,2572039019,04/14/2016,Single Family,"6841 W NORTHFORD DR LOS ANGELES, CA 91042 (34.240721, -118.281197)",LOS ANGELES,CA,91042,7,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728,800-468-1743,-118.281072,34.240813
5692,5035030014,05/18/2016,Single Family,"1714 W 38TH ST LOS ANGELES, CA 90062 (34.017359, -118.311483)",LOS ANGELES,CA,90062,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.311431,34.017243
5693,5562019009,03/16/2016,Single Family,"2161 N SUNSET PLAZA DR HOLLYWOOD, CA 90069 (34.105876, -118.38527)",HOLLYWOOD,CA,90069,4,"Anchor Loans, LP",Maria Suarez,818-867-2005,,,,,-118.381692,34.098047
5694,2678008018,04/20/2016,Single Family,"10016 N SOPHIA AVE LOS ANGELES, CA 91343 (34.252467, -118.488244)",LOS ANGELES,CA,91343,12,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.488068,34.240431
5695,2620024025,06/03/2016,Single Family,"10326 N TELFAIR AVE LOS ANGELES, CA 91331 (34.258144, -118.419808)",LOS ANGELES,CA,91331,7,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336,909-822-1706,-118.419744,34.258274
5696,2423011042,01/27/2016,Single Family,"11050 W RIVERSIDE DR LOS ANGELES, CA 91602 ",LOS ANGELES,CA,91602,4,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.372206,34.152257
5697,4382004018,05/31/2016,Single Family,"2717 N DEEP CANYON DR LOS ANGELES, CA 90210 (34.11994, -118.316254)",LOS ANGELES,CA,90210,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.430853,34.121498
5698,2156028147,06/13/2016,Single Family,"18550 HATTERAS LOS ANGELES, CA 91423 ",LOS ANGELES,CA,91423,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Law Offices of Les Zieve,Reyna Ailima,18377   BEACH BLVD 210 HUNTINGTON BEACH CA 92648,714-848-7920,-118.537725,34.177255
5699,2157015011,04/28/2016,Single Family,"18350 W HATTERAS ST LOS ANGELES, CA 91356 (34.177454, -118.532633)",LOS ANGELES,CA,91356,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.532518,34.177326
5700,4248001002,03/28/2016,Single Family,"12006 W NATIONAL BLVD LOS ANGELES, CA 90064 (34.021356, -118.441332)",LOS ANGELES,CA,90064,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405,877-339-8202,-118.44174,34.022049
5701,4211025104,04/28/2016,Single Family,"6400 S CRESCENT PARK EAST LOS ANGELES, CA 90094 (33.96983, -118.42717)",LOS ANGELES,CA,90094,11,Selene Finance LP,Adan Roesner,951-428-2250,Bron Inc,Eric Moore,41951   Remington AVE 150 Temecula CA 92590,951-428-2250,-118.427002,33.969794
5702,5179015026,06/20/2016,Single Family,"3539 E 2ND ST LOS ANGELES, CA 90063 (34.034004, -118.192846)",LOS ANGELES,CA,90063,14,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.192846,34.034119
5703,6017025011,05/27/2016,Single Family,"1822 W 78TH ST LOS ANGELES, CA 90047 (33.969069, -118.309861)",LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.309892,33.968958
5704,7346021017,05/19/2016,Single Family,"1445 W 223RD ST LOS ANGELES, CA 90501 (33.824524, -118.303215)",LOS ANGELES,CA,90501,15,"Bayview Loan Servicing, LLC",Heather McNeilly,305-646-3958,SUPERIOR FIELD SERVICES,MOTI SHOHAM,5525   MORELLA AVE  NORTH HOLLYWOOD CA 91607,818-424-4732,-118.303129,33.824667
5705,2202003033,04/15/2016,Single Family,"7713 N ENCINO AVE LOS ANGELES, CA 91325 (34.21063, -118.514228)",LOS ANGELES,CA,91325,12,"Bank of New York Mellon, C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.514365,34.210568
5706,2174005021,05/19/2016,Single Family,"4651 N WESTCHESTER DR LOS ANGELES, CA 91364 (34.15502, -118.583311)",LOS ANGELES,CA,91364,3,Harry and Anahid Mikaelian,Martin Gasparian,818-500-1909,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.583444,34.154896
5707,6117021001,06/07/2016,Single Family,"762 W EL SEGUNDO BLVD LOS ANGELES, CA 90247 (33.916422, -118.289231)",LOS ANGELES,CA,90247,15,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.28912,33.916256
5708,2640005011,05/31/2016,Single Family,"9006 N VARNA AVE LOS ANGELES, CA 91331 (34.233541, -118.431044)",LOS ANGELES,CA,91331,6,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,-118.431023,34.233684
5709,2761022028,06/01/2016,Single Family,"19832 W CITRONIA ST LOS ANGELES, CA 91311 (34.245355, -118.565946)",LOS ANGELES,CA,91311,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.565184,34.24539
5710,4252012038,04/29/2016,Single Family,"3639 S LUY RD LOS ANGELES, CA 90034 (34.017427, -118.416667)",LOS ANGELES,CA,90034,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.417139,34.017701
5711,2761029004,04/07/2016,Single Family,"9526 N OAKDALE AVE LOS ANGELES, CA 91311 (34.243545, -118.566889)",LOS ANGELES,CA,91311,12,Bayview Loan Servicing LLC,Loly Cambo,301-631-3760,Bron Inc,Eric Moore,41951   Remington AVE 150 Temecula CA 92590,951-970-3899,-118.567192,34.266362
5712,6005013016,06/23/2016,Multi-Family,"211 1/2 W 59TH PL LOS ANGELES, CA 90003 (33.986039, -118.276931)",LOS ANGELES,CA,90003,9,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.276657,33.987029
5713,5521006016,04/19/2016,Single Family,"606 N HARVARD BLVD LOS ANGELES, CA 90004 (34.082006, -118.304594)",LOS ANGELES,CA,90004,13,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.304481,34.082052
5714,4220017022,05/25/2016,Single Family,"11926 S BEATRICE ST LOS ANGELES, CA 90230 (33.985743, -118.405423)",LOS ANGELES,CA,90230,11,"champion Mortgage Company Nationstar Mortgage LLC, DBA",Darryl Sanders,214-687-4188,Gallardo Excav,Fernando Gallardo,15465   Kennedy ST  Fontana CA 92336,909-822-1706,-118.405337,33.985656
5715,5120009007,04/28/2016,Single Family,"180 E 35TH ST LOS ANGELES, CA 90011 (34.016621, -118.270465)",LOS ANGELES,CA,90011,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.270505,34.01651
5716,5474001014,06/03/2016,Single Family,"4610 E WESTDALE AVE LOS ANGELES, CA 90041 (34.129419, -118.215327)",LOS ANGELES,CA,90041,14,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.215245,34.12932
5717,4003003015,05/27/2016,Single Family,"4337 W 60TH ST LOS ANGELES, CA 90043 (33.985291, -118.351362)",LOS ANGELES,CA,90043,8,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.35141,33.985394
5718,5028007139,06/06/2016,Single Family,"4149 S DON JOSE DR LOS ANGELES, CA 90008 (34.011111, -118.354522)",LOS ANGELES,CA,90008,8,"Danco, Inc.",Ronald Perlstein,310-842-8235,,,,,-118.354613,34.011182
5719,2333009098,04/08/2016,Single Family,"6217 N WILKINSON AVE LOS ANGELES, CA 91606 (34.183504, -118.40425)",LOS ANGELES,CA,91606,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.404369,34.183545
5720,2409014038,04/29/2016,Single Family,"10745 W SATICOY ST LOS ANGELES, CA 91352 (34.208453, -118.365355)",LOS ANGELES,CA,91352,2,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405,877-339-8202,-118.377776,34.208306
5721,4003019027,06/16/2016,Single Family,"4247 W 63RD ST LOS ANGELES, CA 90043 (33.982616, -118.349453)",LOS ANGELES,CA,90043,8,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.349502,33.982724
5722,6013024015,03/17/2016,Single Family,"7029 S DENVER AVE LOS ANGELES, CA 90044 (33.975169, -118.283783)",LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.283671,33.98663
5723,6048009052,06/16/2016,Single Family,"1520 E 99TH ST LOS ANGELES, CA 90002 (33.94696, -118.247349)",LOS ANGELES,CA,90002,15,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.247376,33.946861
5724,6016005015,01/04/2016,Multi-Family,"1813 W 65TH ST LOS ANGELES, CA 90047 (33.980609, -118.309559)",LOS ANGELES,CA,90047,8,Betty C. Carrie Teasdale,Betty Teasdale,714-326-6358,,,,,-118.310674,33.980699
5725,2781032002,05/10/2016,Single Family,"8849 N COMANCHE AVE LOS ANGELES, CA 91306 (34.231431, -118.572155)",LOS ANGELES,CA,91306,3,Reverse Mortgage Solutions,Teresa Boudreaux,813-387-1100,National Field Network  DILBECK-GIBSON REAL ESTATE,ANNGEL BENOUN,14601   VENTURA BLVD  SHERMAN OAKS CA 91403,732-276-5563,-118.571971,34.194628
5726,5229028002,05/24/2016,Single Family,"1066 N DUNDAS ST LOS ANGELES, CA 90063 (34.051436, -118.195035)",LOS ANGELES,CA,90063,14,"PKN Investments, LLC",Pejman Broukhim,213-793-0644,RESS Financial Corporation,Chris Loria,1780   Town and Country DR 105 Norco CA 92860,951-270-2640,-118.194925,34.051367
5727,2224035003,05/24/2016,Single Family,"15855 W GAULT ST VAN NUYS, CA 91406 (34.199365, -118.478893)",VAN NUYS,CA,91406,6,BSI Financial,Kim Guevara,949-679-6838,"Miles Preservation, LLC",Adam Miles,27226   Via Industria  A Temecula CA 92590,951-928-4848,-118.479092,34.19996
5728,6046016025,04/18/2016,Single Family,"9515 S ANZAC AVE LOS ANGELES, CA 90002 (33.950385, -118.237425)",LOS ANGELES,CA,90002,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.23756,33.950007
5729,5469009033,05/24/2016,Single Family,"5030 N MONTEZUMA ST LOS ANGELES, CA 90042 (34.111148, -118.205544)",LOS ANGELES,CA,90042,1,ARSEN MKRTCHYAN C/O PEAK FORECLOSURE,KELLI ESPINOZA,818-591-9237,,,,,-118.205445,34.111153
5730,2410015024,01/27/2016,Single Family,"7330 N SATSUMA AVE LOS ANGELES, CA 91352 (34.203863, -118.367063)",LOS ANGELES,CA,91352,2,Green Tree,Jeremy Iverson,480-383-0648,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.366924,34.203809
5731,2565010031,06/24/2016,Single Family,"10408 N LAS LUNITAS AVE LOS ANGELES, CA 91042 (34.257862, -118.291321)",LOS ANGELES,CA,91042,7,Bayview Loan Servicing LLC,Loly Cambo,301-631-3760,Bron Inc,Eric Moore,41951   Remington AVE 150 Temecula CA 92590,951-428-2250,-118.291196,34.257833
5732,2202011031,04/06/2016,Single Family,"17346 W SATICOY ST LOS ANGELES, CA 91406 (34.208424, -118.511573)",LOS ANGELES,CA,91406,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.486725,34.208626
5733,2078002020,03/21/2016,Single Family,"4401 N LEYDON AVE LOS ANGELES, CA 91364 (34.150301, -118.627879)",LOS ANGELES,CA,91364,3,MEIR VATURY,MEIR CATURY,818-274-1330,,,,,-118.627874,34.15017
5734,7417006010,01/29/2016,Multi-Family,"326 N MAR VISTA AVE LOS ANGELES, CA 90744 (33.772702, -118.277549)",LOS ANGELES,CA,90744,15,"Pacific Loanworks, Inc.",Jean Chang,626-332-9020,,,,,-118.277399,33.772674
5735,5559011015,02/05/2016,Single Family,"1408 N SUNSET PLAZA DR HOLLYWOOD, CA 90069 (34.096451, -118.383255)",HOLLYWOOD,CA,90069,4,Shellpoint Mortgage Services,Johan Correa,866-825-2174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.382541,34.096178
5736,5005030020,06/28/2016,Single Family,"5226 S MANHATTAN PL LOS ANGELES, CA 90062 (33.994263, -118.310161)",LOS ANGELES,CA,90062,8,Fannie Mae,Peter Park,323-933-0330,L.A. Real Estate Network Inc.,Ray Duran,1200  W Beverly BLVD  Montebello CA 90640,805-732-6596,-118.31001,33.994295
5737,2634006039,01/03/2016,Single Family,"12527 W SHELDON ST LOS ANGELES, CA 91352 (34.230216, -118.406155)",LOS ANGELES,CA,91352,6,Solutionstar Field Services,Paula Acosta,888-456-0714,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405,877-339-8202,-118.406278,34.230363
5738,5432030008,05/04/2016,Single Family,"2360 N PANORAMA TER LOS ANGELES, CA 90039 (34.102367, -118.269922)",LOS ANGELES,CA,90039,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.269868,34.102318
5739,2552016004,06/29/2016,Single Family,"11018 N LEOLANG AVE LOS ANGELES, CA 91040 (34.269265, -118.306182)",LOS ANGELES,CA,91040,7,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.306051,34.269285
5740,7411017027,02/26/2016,Single Family,"1678 W 262ND ST LOS ANGELES, CA 90710 (33.785189, -118.306969)",LOS ANGELES,CA,90710,15,"Val-Chris Investments, Inc.",Chris Boulter,949-252-8020,,,,,-118.306886,33.785084
5741,2662013014,06/08/2016,Single Family,"15719 W HORACE ST LOS ANGELES, CA 91344 (34.269975, -118.474446)",LOS ANGELES,CA,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,New Beginning Properties Inc,Jose Chavez,999  W Marshall BLVD  San Bernardino CA 92405,877-339-8202,-118.48679,34.270383
5742,5001035047,01/12/2016,Multi-Family,"5400 S FIGUEROA ST LOS ANGELES, CA 90037 (33.993105, -118.282686)",LOS ANGELES,CA,90037,9,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Rockbridge Group,Juan Avila,2625   Townsgate RD  Westlake Village CA 91361,877-224-9838,-118.282472,33.993084
5743,2628006039,05/20/2016,Single Family,"9119 N PATRICK AVE LOS ANGELES, CA 91331 (34.235088, -118.415193)",LOS ANGELES,CA,91331,6,"Planet Home Lending, LLC",Brandon Beck,203-303-5277,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.415234,34.234919
